文	12986
子	12986
帥	12986
師	12986
會	12986
之	12986
及	12987
衞	12987
地	12987
韓	12988
獻	12988
子	12988
將	12988
斬	12988
人	12988
郤	12989
獻	12989
子	12989
馳	12989
將	12990
救	12990
之	12990
至	12991
則	12992
旣	12992
斬	12992
之	12992
矣	12992
郤	12993
子	12993
使	12993
速	12993
以	12993
徇	12993
告	12994
其	12994
僕	12994
曰	12994
吾	12995
以	12995
分	12995
謗	12995
也	12995
師	12996
從	12996
齊	12996
師	12996
于	12996
莘	12996
六	12997
月	12997
壬	12997
申	12997
師	12998
至	12998
于	12998
靡	12998
笄	12998
之	12998
下	12998
齊	12999
侯	12999
使	12999
請	12999
戰	12999
曰	13000
子	13001
以	13001
君	13001
師	13001
辱	13001
於	13001
敝	13001
邑	13001
不	13002
腆	13002
敝	13002
賦	13002
詰	13003
朝	13003
請	13003
見	13003
對	13004
曰	13004
晉	13005
與	13005
魯	13005
衞	13006
兄	13007
弟	13007
也	13007
來	13008
告	13008
曰	13008
大	13009
國	13009
朝	13009
夕	13009
釋	13009
憾	13009
於	13009
敝	13009
邑	13009
之	13009
地	13009
寡	13010
君	13010
不	13010
忍	13010
使	13011
羣	13011
臣	13011
請	13011
於	13011
大	13011
國	13011
無	13012
令	13012
輿	13012
師	13012
淹	13012
於	13012
君	13012
地	13012
能	13013
進	13013
不	13013
能	13013
退	13013
君	13014
無	13014
所	13014
辱	13014
命	13014
齊	13015
侯	13015
曰	13015
大	13016
夫	13016
之	13016
許	13016
寡	13017
人	13017
之	13017
願	13017
也	13017
若	13018
其	13018
不	13018
許	13018
亦	13019
將	13019
見	13019
也	13019
齊	13020
高	13020
固	13020
入	13020
晉	13020
師	13020
桀	13021
石	13021
以	13021
投	13021
人	13021
禽	13022
之	13022
而	13022
乘	13022
其	13022
車	13022
繫	13023
桑	13023
本	13023
焉	13023
以	13024
徇	13024
齊	13024
壘	13024
曰	13025
欲	13026
勇	13026
者	13026
賈	13026
余	13026
餘	13026
勇	13026
癸	13027
酉	13027
師	13028
陳	13028
于	13028
鞌	13028
邴	13029
夏	13029
御	13029
齊	13029
侯	13029
逢	13030
丑	13030
父	13030
爲	13030
右	13030
晉	13031
解	13031
張	13031
御	13031
郤	13031
克	13031
鄭	13032
丘	13032
緩	13032
爲	13032
右	13032
齊	13033
侯	13033
曰	13033
余	13034
姑	13034
翦	13034
滅	13034
此	13034
而	13034
朝	13034
食	13034
不	13035
介	13035
馬	13035
而	13035
馳	13035
之	13035
郤	13036
克	13036
傷	13036
於	13036
矢	13036
流	13037
血	13037
及	13037
屨	13037
未	13038
絶	13038
鼓	13038
音	13038
曰	13039
余	13040
病	13040
矣	13040
張	13041
侯	13041
曰	13041
自	13042
始	13042
合	13042
而	13043
矢	13043
貫	13043
余	13043
手	13043
及	13043
肘	13043
余	13044
折	13044
以	13044
御	13044
左	13045
輪	13045
朱	13045
殷	13045
豈	13046
敢	13046
言	13046
病	13046
吾	13047
子	13047
忍	13047
之	13047
緩	13048
曰	13048
自	13049
始	13049
合	13049
苟	13050
有	13050
險	13050
余	13051
必	13051
下	13051
推	13051
車	13051
子	13052
豈	13052
識	13052
之	13052
然	13053
子	13053
病	13053
矣	13053
張	13054
侯	13054
曰	13054
師	13055
之	13055
耳	13055
目	13055
在	13056
吾	13056
旗	13056
鼓	13056
進	13057
退	13057
從	13057
之	13057
此	13058
車	13058
一	13058
人	13058
殿	13058
之	13058
可	13059
以	13059
集	13059
事	13059
若	13060
之	13060
何	13060
其	13060
以	13060
病	13060
敗	13060
君	13060
之	13060
大	13060
事	13060
也	13060
擐	13061
甲	13061
執	13061
兵	13061
固	13062
卽	13062
死	13062
也	13062
病	13063
未	13063
及	13063
死	13063
吾	13064
子	13064
勉	13064
之	13064
左	13065
並	13065
轡	13065
右	13066
援	13066
枹	13066
而	13066
鼓	13066
馬	13067
逸	13067
不	13067
能	13067
止	13067
師	13068
從	13068
之	13068
齊	13069
師	13069
敗	13069
績	13069
逐	13070
之	13070
三	13071
周	13071
華	13071
不	13071
注	13071
韓	13072
厥	13072
夜	13072
夢	13072
子	13072
輿	13072
謂	13072
己	13072
曰	13072
旦	13073
辟	13073
左	13073
右	13073
故	13074
中	13074
御	13074
而	13074
從	13074
齊	13074
侯	13074
邴	13075
夏	13075
曰	13075
射	13076
其	13076
御	13076
者	13076
君	13077
子	13077
也	13077
公	13078
曰	13078
謂	13079
之	13079
君	13079
子	13079
而	13079
射	13079
之	13079
非	13080
禮	13080
也	13080
射	13081
其	13081
左	13081
越	13082
於	13082
車	13082
下	13082
射	13083
其	13083
右	13083
斃	13084
于	13084
車	13084
中	13084
綦	13085
毋	13085
張	13085
喪	13085
車	13085
從	13086
韓	13086
厥	13086
曰	13086
請	13087
寓	13087
乘	13087
從	13088
左	13088
右	13088
皆	13089
肘	13089
之	13089
使	13090
立	13090
於	13090
後	13090
韓	13091
厥	13091
俛	13091
定	13092
其	13092
右	13092
逢	13093
丑	13093
父	13093
與	13093
公	13093
易	13093
位	13093
將	13094
及	13094
華	13094
泉	13094
驂	13095
絓	13095
於	13095
木	13095
而	13095
止	13095
丑	13096
父	13096
寢	13096
於	13096
轏	13096
中	13096
蛇	13097
出	13097
於	13097
其	13097
下	13097
以	13098
肱	13098
擊	13098
之	13098
傷	13099
而	13099
匿	13099
之	13099
故	13100
不	13100
能	13100
推	13100
車	13100
而	13100
及	13100
韓	13101
厥	13101
執	13101
縶	13101
馬	13101
前	13101
再	13102
拜	13102
稽	13102
首	13102
奉	13103
觴	13103
加	13103
璧	13103
以	13103
進	13103
曰	13104
寡	13105
君	13105
使	13105
羣	13105
臣	13105
爲	13105
魯	13105
衞	13106
請	13106
曰	13107
無	13108
令	13108
輿	13108
師	13108
陷	13108
入	13108
君	13108
地	13108
下	13109
臣	13109
不	13109
幸	13109
屬	13110
當	13110
戎	13110
行	13110
無	13111
所	13111
逃	13111
隱	13111
且	13112
懼	13112
奔	13112
辟	13112
而	13113
忝	13113
兩	13113
君	13113
臣	13114
辱	13114
戎	13114
士	13114
敢	13115
告	13115
不	13115
敏	13115
攝	13116
官	13116
承	13116
乏	13116
丑	13117
父	13117
使	13117
公	13117
下	13117
如	13118
華	13118
泉	13118
取	13118
飲	13118
鄭	13119
周	13119
父	13119
御	13119
佐	13119
車	13119
宛	13120
茷	13120
爲	13120
右	13120
載	13121
齊	13121
侯	13121
以	13121
免	13121
韓	13122
厥	13122
獻	13122
丑	13122
父	13122
郤	13123
獻	13123
子	13123
將	13123
戮	13123
之	13123
呼	13124
曰	13124
自	13125
今	13125
無	13125
有	13125
代	13125
其	13125
君	13125
任	13125
患	13125
者	13125
有	13126
一	13126
於	13126
此	13126
將	13127
爲	13127
戮	13127
乎	13127
郤	13128
子	13128
曰	13128
人	13129
不	13129
難	13129
以	13129
死	13129
免	13129
其	13129
君	13129
我	13130
戮	13130
之	13130
不	13131
祥	13131
赦	13132
之	13132
以	13133
勸	13133
事	13133
君	13133
者	13133
乃	13134
免	13134
之	13134
齊	13135
侯	13135
免	13135
求	13136
丑	13136
父	13136
三	13137
入	13137
三	13137
出	13137
每	13138
出	13138
齊	13139
師	13139
以	13139
帥	13139
退	13139
入	13140
於	13140
狄	13140
卒	13140
狄	13141
卒	13141
皆	13141
抽	13141
戈	13141
楯	13142
冒	13142
之	13142
以	13143
入	13143
於	13143
衞	13143
師	13143
衞	13144
師	13144
免	13144
之	13144
遂	13145
自	13145
徐	13145
關	13145
入	13145
齊	13146
侯	13146
見	13146
保	13146
者	13146
曰	13147
勉	13148
之	13148
齊	13149
師	13149
敗	13149
矣	13149
辟	13150
女	13150
子	13150
女	13151
子	13151
曰	13151
君	13152
免	13152
乎	13152
曰	13153
免	13154
矣	13154
曰	13155
鋭	13156
司	13156
徒	13156
免	13156
乎	13156
曰	13157
免	13158
矣	13158
曰	13159
苟	13160
君	13160
與	13160
吾	13160
父	13160
皆	13160
免	13160
矣	13160
可	13161
若	13161
何	13161
乃	13162
奔	13162
齊	13163
侯	13163
以	13163
爲	13163
有	13163
禮	13163
旣	13164
而	13164
問	13164
之	13164
辟	13165
司	13165
徒	13165
之	13165
妻	13165
也	13165
予	13166
之	13166
石	13166
窌	13166
晉	13167
師	13167
從	13167
齊	13167
師	13167
入	13168
自	13168
丘	13168
輿	13168
擊	13169
馬	13169
陘	13169
齊	13170
侯	13170
使	13170
賓	13170
媚	13170
人	13170
賂	13170
以	13170
紀	13170
甗	13170
玉	13171
磬	13171
與	13171
地	13171
不	13172
可	13172
則	13173
聽	13173
客	13173
之	13173
所	13173
爲	13173
賓	13174
媚	13174
人	13174
致	13174
賂	13174
晉	13175
人	13175
不	13175
可	13175
曰	13176
必	13177
以	13177
蕭	13177
同	13177
叔	13177
子	13177
爲	13177
質	13177
而	13178
使	13178
齊	13178
之	13178
封	13178
内	13178
盡	13178
東	13178
其	13178
畝	13178
對	13179
曰	13179
蕭	13180
同	13180
叔	13180
子	13180
非	13180
他	13180
寡	13181
君	13181
之	13181
母	13181
也	13181
若	13182
以	13182
匹	13182
敵	13182
則	13183
亦	13183
晉	13183
君	13183
之	13183
母	13183
也	13183
吾	13184
子	13184
布	13184
大	13184
命	13184
於	13184
諸	13184
侯	13184
而	13185
曰	13185
必	13185
質	13185
其	13185
母	13185
以	13185
爲	13185
信	13185
其	13186
若	13186
王	13186
命	13186
何	13186
且	13187
是	13187
以	13187
不	13187
孝	13187
令	13187
也	13187
詩	13188
曰	13188
孝	13189
子	13189
不	13189
匱	13189
永	13190
錫	13190
爾	13190
類	13190
若	13191
以	13191
不	13191
孝	13191
令	13191
於	13191
諸	13191
侯	13191
其	13192
無	13192
乃	13192
非	13192
德	13192
類	13192
也	13192
乎	13192
先	13193
王	13193
疆	13193
理	13193
天	13193
下	13193
物	13194
土	13194
之	13194
宜	13194
而	13195
不	13195
其	13195
利	13195
故	13196
詩	13196
曰	13196
我	13197
疆	13197
我	13197
理	13197
南	13198
東	13198
其	13198
畝	13198
今	13199
吾	13199
子	13199
疆	13199
理	13199
諸	13199
侯	13199
而	13200
曰	13200
盡	13201
東	13201
其	13201
畝	13201
而	13202
己	13202
唯	13203
吾	13203
子	13203
戎	13203
車	13203
是	13203
利	13203
無	13204
顧	13204
土	13204
宜	13204
其	13205
無	13205
乃	13205
非	13205
先	13205
王	13205
之	13205
命	13205
也	13205
乎	13205
反	13206
先	13206
王	13206
則	13206
不	13206
義	13206
何	13207
以	13207
爲	13207
盟	13207
主	13207
其	13208
晉	13208
實	13208
有	13208
闕	13208
四	13209
王	13209
之	13209
王	13209
也	13209
樹	13210
德	13210
而	13210
濟	13210
同	13210
欲	13210
焉	13210
五	13211
伯	13211
之	13211
霸	13211
也	13211
勤	13212
而	13212
撫	13212
之	13212
以	13213
役	13213
王	13213
命	13213
今	13214
吾	13214
子	13214
求	13214
合	13214
諸	13214
侯	13214
以	13215
逞	13215
無	13215
疆	13215
之	13215
欲	13215
詩	13216
曰	13216
布	13217
政	13217
優	13217
優	13217
百	13218
祿	13218
是	13218
遒	13218
子	13219
實	13219
不	13219
優	13219
而	13220
棄	13220
百	13220
祿	13220
諸	13221
侯	13221
何	13221
害	13221
焉	13221
不	13222
然	13222
寡	13223
君	13223
之	13223
命	13223
使	13223
臣	13223
則	13224
有	13224
辭	13224
矣	13224
曰	13225
子	13226
以	13226
君	13226
師	13226
辱	13226
於	13226
敝	13226
邑	13226
不	13227
腆	13227
敝	13227
賦	13227
以	13228
犒	13228
從	13228
者	13228
畏	13229
君	13229
之	13229
震	13229
師	13230
徒	13230
撓	13230
敗	13230
吾	13231
子	13231
惠	13231
徼	13231
齊	13231
國	13231
之	13231
福	13231
不	13232
泯	13232
其	13232
社	13232
稷	13232
使	13233
繼	13233
舊	13233
好	13233
唯	13234
是	13234
先	13234
君	13234
之	13234
敝	13234
器	13234
土	13235
地	13235
不	13235
敢	13235
愛	13235
子	13236
又	13236
不	13236
許	13236
請	13237
收	13237
合	13237
餘	13237
燼	13237
背	13238
城	13238
借	13238
一	13238
敝	13239
邑	13239
之	13239
幸	13239
亦	13240
云	13240
從	13240
也	13240
況	13241
其	13241
不	13241
幸	13241
敢	13242
不	13242
唯	13242
命	13242
是	13242
聽	13242
魯	13243
衞	13244
諫	13244
曰	13244
齊	13245
疾	13245
我	13245
矣	13245
其	13246
死	13246
亡	13246
者	13246
皆	13247
親	13247
暱	13247
也	13247
子	13248
若	13248
不	13248
許	13248
讎	13249
我	13249
必	13249
甚	13249
唯	13250
子	13250
則	13251
亦	13251
何	13251
求	13251
子	13252
得	13252
其	13252
國	13252
寶	13252
我	13253
亦	13253
得	13253
地	13253
而	13254
紓	13254
於	13254
難	13254
其	13255
榮	13255
多	13255
矣	13255
齊	13256
晉	13257
亦	13257
唯	13257
天	13257
所	13257
授	13257
豈	13258
必	13258
晉	13258
晉	13259
人	13259
許	13259
之	13259
對	13260
曰	13260
羣	13261
臣	13261
帥	13261
賦	13261
輿	13261
以	13262
爲	13262
魯	13262
衞	13263
請	13263
若	13264
苟	13264
有	13264
以	13264
藉	13264
口	13264
而	13265
復	13265
於	13265
寡	13265
君	13265
君	13266
之	13266
惠	13266
也	13266
敢	13267
不	13267
唯	13267
命	13267
是	13267
聽	13267
禽	13268
鄭	13268
自	13268
師	13268
逆	13268
公	13268
秋	13269
七	13269
月	13269
晉	13270
師	13270
及	13270
齊	13270
國	13270
佐	13270
盟	13270
於	13270
爰	13270
婁	13270
使	13271
齊	13271
人	13271
歸	13271
我	13271
汶	13271
陽	13271
之	13271
田	13271
公	13272
會	13272
晉	13272
師	13272
於	13272
上	13272
鄍	13272
賜	13273
三	13273
帥	13273
先	13273
路	13273
三	13273
命	13273
之	13273
服	13273
司	13274
馬	13274
司	13275
空	13275
輿	13276
帥	13276
候	13277
正	13277
亞	13278
旅	13278
皆	13278
受	13278
一	13278
命	13278
之	13278
服	13278
八	13279
月	13279
宋	13280
文	13280
公	13280
卒	13280
始	13281
厚	13281
葬	13281
用	13282
蜃	13282
炭	13283
益	13284
車	13284
馬	13285
始	13286
用	13286
殉	13286
重	13287
器	13287
備	13287
椁	13288
有	13288
四	13288
阿	13288
棺	13289
有	13289
翰	13289
檜	13290
君	13291
子	13291
謂	13291
華	13291
元	13291
樂	13292
舉	13292
於	13293
是	13293
乎	13293
不	13293
臣	13293
臣	13294
治	13295
煩	13295
去	13295
惑	13295
者	13295
也	13295
是	13296
以	13296
伏	13296
死	13296
而	13296
爭	13296
今	13297
二	13297
子	13297
者	13297
君	13298
生	13298
則	13298
縱	13298
其	13298
惑	13298
死	13299
又	13299
益	13299
其	13299
侈	13299
是	13300
棄	13300
君	13300
於	13300
惡	13300
也	13300
何	13301
臣	13301
之	13301
爲	13301
九	13302
月	13302
衞	13303
穆	13303
公	13303
卒	13303
晉	13304
三	13304
子	13304
自	13304
役	13304
弔	13304
焉	13304
哭	13305
於	13305
大	13305
門	13305
之	13305
外	13305
衞	13306
人	13306
逆	13306
之	13306
婦	13307
人	13307
哭	13307
於	13307
門	13307
内	13307
送	13308
亦	13308
如	13308
之	13308
遂	13309
常	13309
以	13309
葬	13309
楚	13310
之	13310
討	13310
陳	13310
夏	13310
氏	13310
也	13310
莊	13311
王	13311
欲	13311
納	13311
夏	13311
姬	13311
申	13312
公	13312
巫	13312
臣	13312
曰	13312
不	13313
可	13313
君	13314
召	13314
諸	13314
侯	13314
以	13315
討	13315
罪	13315
也	13315
今	13316
納	13316
夏	13316
姬	13316
貪	13317
其	13317
色	13317
也	13317
貪	13318
色	13318
爲	13318
淫	13318
淫	13319
爲	13319
大	13319
罰	13319
周	13320
書	13320
曰	13320
明	13321
德	13321
慎	13321
罰	13321
文	13322
王	13322
所	13322
以	13322
造	13322
周	13322
也	13322
明	13323
德	13323
務	13324
崇	13324
之	13324
之	13324
謂	13324
也	13324
慎	13325
罰	13325
務	13326
去	13326
之	13326
之	13326
謂	13326
也	13326
若	13327
興	13327
諸	13327
侯	13327
以	13328
取	13328
大	13328
罰	13328
非	13329
慎	13329
之	13329
也	13329
君	13330
其	13330
圖	13330
之	13330
王	13331
乃	13331
止	13331
子	13332
反	13332
欲	13332
取	13332
之	13332
巫	13333
臣	13333
曰	13333
是	13334
不	13334
祥	13334
人	13334
也	13334
是	13335
夭	13335
子	13335
蠻	13335
殺	13336
御	13336
叔	13336
弑	13337
靈	13337
侯	13337
戮	13338
夏	13338
南	13338
出	13339
孔	13339
儀	13340
何	13341
不	13341
祥	13341
如	13341
是	13341
人	13342
生	13342
實	13342
難	13342
其	13343
有	13343
不	13343
獲	13343
死	13343
乎	13343
天	13344
下	13344
多	13344
美	13344
婦	13344
人	13344
何	13345
必	13345
是	13345
子	13346
反	13346
乃	13346
止	13346
王	13347
以	13347
予	13347
連	13347
尹	13347
襄	13347
老	13347
襄	13348
老	13348
死	13348
於	13348
邲	13348
不	13349
獲	13349
其	13349
尸	13349
其	13350
子	13350
黑	13350
要	13350
烝	13350
焉	13350
巫	13351
臣	13351
使	13351
道	13351
焉	13351
曰	13352
歸	13353
吾	13354
聘	13354
女	13354
又	13355
使	13355
自	13355
鄭	13355
召	13355
之	13355
曰	13356
尸	13357
可	13357
得	13357
也	13357
必	13358
來	13358
逆	13358
之	13358
姬	13359
以	13359
告	13359
王	13359
王	13360
問	13360
諸	13360
屈	13360
巫	13360
對	13361
曰	13361
其	13362
信	13362
知	13363
罃	13363
之	13363
父	13363
成	13364
公	13364
之	13364
嬖	13364
也	13364
而	13365
中	13365
行	13365
伯	13365
之	13365
季	13365
弟	13365
也	13365
新	13366
佐	13366
中	13366
軍	13366
而	13367
善	13367
鄭	13367
皇	13367
戌	13367
甚	13368
愛	13368
此	13368
子	13368
其	13369
必	13369
因	13369
鄭	13369
歸	13369
王	13369
子	13369
與	13369
襄	13369
老	13369
之	13369
尸	13369
以	13369
求	13369
之	13369
鄭	13370
人	13370
懼	13370
於	13370
邲	13370
之	13370
役	13370
而	13371
欲	13371
求	13371
媚	13371
於	13371
晉	13371
其	13372
必	13372
許	13372
之	13372
王	13373
遣	13373
夏	13373
姬	13373
歸	13373
將	13374
行	13374
謂	13375
送	13375
者	13375
曰	13375
不	13376
得	13376
尸	13376
吾	13377
不	13377
反	13377
矣	13377
巫	13378
臣	13378
聘	13378
諸	13378
鄭	13378
鄭	13379
伯	13379
許	13379
之	13379
及	13380
共	13380
王	13380
卽	13380
位	13380
將	13381
爲	13381
陽	13381
橋	13381
之	13381
役	13381
使	13382
屈	13382
巫	13382
聘	13382
於	13382
齊	13382
且	13383
告	13383
師	13383
期	13383
巫	13384
臣	13384
盡	13384
室	13384
以	13384
行	13384
申	13385
叔	13385
跪	13385
從	13385
其	13385
父	13385
將	13386
適	13386
郢	13386
遇	13387
之	13387
曰	13388
異	13389
哉	13389
夫	13390
子	13390
有	13390
三	13390
軍	13390
之	13390
懼	13390
而	13391
又	13391
有	13391
桑	13391
中	13391
之	13391
喜	13391
宜	13392
將	13392
竊	13392
妻	13392
以	13392
逃	13392
者	13392
也	13392
及	13393
鄭	13393
使	13394
介	13394
反	13394
幣	13394
而	13395
以	13395
夏	13395
姬	13395
行	13395
將	13396
奔	13396
齊	13396
齊	13397
師	13397
新	13397
敗	13397
曰	13398
吾	13399
不	13399
處	13399
不	13399
勝	13399
之	13399
國	13399
遂	13400
奔	13400
晉	13400
而	13401
因	13401
郤	13401
至	13401
以	13402
臣	13402
於	13402
晉	13402
晉	13403
人	13403
使	13403
爲	13403
邢	13403
大	13403
夫	13403
子	13404
反	13404
請	13404
以	13404
重	13404
幣	13404
錮	13404
之	13404
王	13405
曰	13405
止	13406
其	13407
自	13407
爲	13407
謀	13407
也	13407
則	13407
過	13407
矣	13407
其	13408
爲	13408
吾	13408
先	13408
君	13408
謀	13408
也	13408
則	13408
忠	13408
忠	13409
社	13410
稷	13410
之	13410
固	13410
也	13410
所	13411
蓋	13411
多	13411
矣	13411
且	13412
彼	13412
若	13412
能	13412
利	13412
國	13412
家	13412
雖	13413
重	13413
幣	13413
晉	13414
將	13414
可	13414
乎	13414
若	13415
無	13415
益	13415
於	13415
晉	13415
晉	13416
將	13416
棄	13416
之	13416
何	13417
勞	13417
錮	13417
焉	13417
晉	13418
師	13418
歸	13418
范	13419
文	13419
子	13419
後	13419
入	13419
武	13420
子	13420
曰	13420
無	13421
爲	13421
吾	13421
望	13421
爾	13421
也	13421
乎	13421
對	13422
曰	13422
師	13423
有	13423
功	13423
國	13424
人	13424
喜	13424
以	13424
逆	13424
之	13424
先	13425
入	13425
必	13426
屬	13426
耳	13426
目	13426
焉	13426
是	13427
代	13427
帥	13427
受	13427
名	13427
也	13427
故	13428
不	13428
敢	13428
武	13429
子	13429
曰	13429
吾	13430
知	13430
免	13430
矣	13430
郤	13431
伯	13431
見	13431
公	13432
曰	13432
子	13433
之	13433
力	13433
也	13433
夫	13433
對	13434
曰	13434
君	13435
之	13435
訓	13435
也	13435
二	13436
三	13436
子	13436
之	13436
力	13436
也	13436
臣	13437
何	13437
力	13437
之	13437
有	13437
焉	13437
范	13438
叔	13438
見	13438
勞	13439
之	13439
如	13439
郤	13439
伯	13439
對	13440
曰	13440
庚	13441
所	13441
命	13441
也	13441
克	13442
之	13442
制	13442
也	13442
燮	13443
何	13443
力	13443
之	13443
有	13443
焉	13443
欒	13444
伯	13444
見	13444
公	13445
亦	13445
如	13445
之	13445
對	13446
曰	13446
燮	13447
之	13447
昭	13447
也	13447
士	13448
用	13448
命	13448
也	13448
書	13449
何	13449
力	13449
之	13449
有	13449
焉	13449
宣	13450
公	13450
使	13450
求	13450
好	13450
于	13450
楚	13450
莊	13451
王	13451
卒	13451
宣	13452
公	13452
薨	13452
不	13453
克	13453
作	13453
好	13453
公	13454
卽	13454
位	13454
受	13455
盟	13455
於	13455
晉	13455
會	13456
晉	13456
伐	13456
齊	13456
衞	13457
人	13457
不	13457
行	13457
使	13457
于	13457
楚	13457
而	13458
亦	13458
受	13458
盟	13458
於	13458
晉	13458
從	13459
於	13459
伐	13459
齊	13459
故	13460
楚	13460
令	13460
尹	13460
子	13460
重	13460
爲	13460
陽	13460
橋	13460
之	13460
役	13460
以	13460
救	13460
齊	13460
將	13461
起	13461
師	13461
子	13462
重	13462
曰	13462
君	13463
弱	13463
羣	13464
臣	13464
不	13464
如	13464
先	13464
大	13464
夫	13464
師	13465
衆	13465
而	13465
後	13465
可	13465
詩	13466
曰	13466
濟	13467
濟	13467
多	13467
士	13467
文	13468
王	13468
以	13468
寧	13468
夫	13469
文	13469
王	13469
猶	13469
用	13469
衆	13469
況	13470
吾	13470
儕	13470
乎	13470
且	13471
先	13471
君	13471
莊	13471
王	13471
屬	13471
之	13471
曰	13471
無	13472
德	13472
以	13472
及	13472
遠	13472
方	13472
莫	13473
如	13473
惠	13473
恤	13473
其	13473
民	13473
而	13474
善	13474
用	13474
之	13474
乃	13475
大	13475
戶	13475
已	13476
責	13476
逮	13477
鰥	13477
救	13478
乏	13478
赦	13479
罪	13479
悉	13480
師	13480
王	13481
卒	13481
盡	13481
行	13481
彭	13482
名	13482
御	13482
戎	13482
蔡	13483
景	13483
公	13483
爲	13483
左	13483
許	13484
靈	13484
公	13484
爲	13484
右	13484
二	13485
君	13485
弱	13485
皆	13486
强	13486
冠	13486
之	13486
冬	13487
楚	13488
師	13488
侵	13488
衞	13488
遂	13489
侵	13489
我	13489
師	13489
于	13489
蜀	13489
使	13490
臧	13490
孫	13490
往	13490
辭	13491
曰	13491
楚	13492
遠	13492
而	13492
久	13492
固	13493
將	13493
退	13493
矣	13493
無	13494
功	13494
而	13494
受	13494
名	13494
臣	13495
不	13495
敢	13495
楚	13496
侵	13496
及	13496
陽	13496
橋	13496
孟	13497
孫	13497
請	13497
往	13497
賂	13497
之	13497
以	13497
執	13497
斲	13497
執	13498
鍼	13498
織	13499
紝	13499
皆	13500
百	13500
人	13500
公	13501
衡	13501
爲	13501
質	13501
以	13502
請	13502
成	13502
楚	13503
人	13503
許	13503
平	13503
十	13504
一	13504
月	13504
公	13505
及	13505
楚	13505
公	13505
子	13505
嬰	13505
齊	13505
蔡	13506
侯	13506
許	13507
男	13507
秦	13508
右	13508
大	13508
夫	13508
説	13508
宋	13509
華	13509
元	13509
陳	13510
公	13510
孫	13510
寧	13510
衞	13511
孫	13511
良	13511
夫	13511
鄭	13512
公	13512
子	13512
去	13512
疾	13512
及	13512
齊	13512
國	13512
之	13512
大	13512
夫	13512
盟	13512
于	13512
蜀	13512
卿	13513
不	13513
書	13513
匱	13514
盟	13514
也	13514
於	13515
是	13515
乎	13515
畏	13515
晉	13515
而	13515
竊	13515
與	13515
楚	13515
盟	13515
故	13516
曰	13516
匱	13517
盟	13517
蔡	13518
侯	13518
許	13519
男	13519
不	13519
書	13519
乘	13520
楚	13520
車	13520
也	13520
謂	13521
之	13521
失	13521
位	13521
君	13522
子	13522
曰	13522
位	13523
其	13523
不	13523
可	13523
不	13523
慎	13523
也	13523
乎	13523
蔡	13524
許	13525
之	13525
君	13525
一	13526
失	13526
其	13526
位	13526
不	13527
得	13527
列	13527
於	13527
諸	13527
侯	13527
況	13528
其	13528
下	13528
乎	13528
詩	13529
曰	13529
不	13530
解	13530
于	13530
位	13530
民	13531
之	13531
攸	13531
墍	13531
其	13532
是	13532
之	13532
謂	13532
矣	13532
楚	13533
師	13533
及	13533
宋	13533
公	13534
衡	13534
逃	13534
歸	13534
臧	13535
宣	13535
叔	13535
曰	13535
衡	13536
父	13536
不	13536
忍	13536
數	13536
年	13536
之	13536
不	13536
宴	13536
以	13537
棄	13537
魯	13537
國	13537
國	13538
將	13538
若	13538
之	13538
何	13538
誰	13539
居	13539
後	13540
之	13540
人	13540
必	13540
有	13540
任	13540
是	13540
夫	13540
國	13541
棄	13541
矣	13541
是	13542
行	13542
也	13542
晉	13543
辟	13543
楚	13543
畏	13544
其	13544
衆	13544
也	13544
君	13545
子	13545
曰	13545
衆	13546
之	13546
不	13546
可	13546
以	13546
已	13546
也	13546
大	13547
夫	13547
爲	13547
政	13547
猶	13548
以	13548
衆	13548
克	13548
況	13549
明	13549
君	13549
而	13549
善	13549
用	13549
其	13549
衆	13549
乎	13549
大	13550
誓	13550
所	13550
謂	13550
商	13550
兆	13550
民	13550
離	13550
周	13551
十	13551
人	13551
同	13551
者	13551
衆	13552
也	13552
晉	13553
侯	13553
使	13553
鞏	13553
朔	13553
獻	13553
齊	13553
捷	13553
于	13553
周	13553
王	13554
弗	13554
見	13554
使	13555
單	13555
襄	13555
公	13555
辭	13555
焉	13555
曰	13556
蠻	13557
夷	13557
戎	13557
狄	13557
不	13558
式	13558
王	13558
命	13558
淫	13559
湎	13559
毁	13559
常	13559
王	13560
命	13560
伐	13560
之	13560
則	13561
有	13561
獻	13561
捷	13561
王	13562
親	13562
受	13562
而	13562
勞	13562
之	13562
所	13563
以	13563
懲	13563
不	13563
敬	13563
勸	13564
有	13564
功	13564
也	13564
兄	13565
弟	13565
甥	13565
舅	13565
侵	13566
敗	13566
王	13566
略	13566
王	13567
命	13567
伐	13567
之	13567
告	13568
事	13568
而	13568
已	13568
不	13569
獻	13569
其	13569
功	13569
所	13570
以	13570
敬	13570
親	13570
暱	13570
禁	13571
淫	13571
慝	13571
也	13571
今	13572
叔	13572
父	13572
克	13572
遂	13572
有	13573
功	13573
于	13573
齊	13573
而	13574
不	13574
使	13574
命	13574
卿	13574
鎮	13574
撫	13574
王	13574
室	13574
所	13575
使	13575
來	13575
撫	13575
余	13575
一	13575
人	13575
而	13576
鞏	13576
伯	13576
實	13576
來	13576
未	13577
有	13577
職	13577
司	13577
於	13577
王	13577
室	13577
又	13578
奸	13578
先	13578
王	13578
之	13578
禮	13578
余	13579
雖	13579
欲	13579
於	13579
鞏	13579
伯	13579
其	13580
敢	13580
